origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.1,0
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.15,0.02388301446244818
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.2,0.19688991778646495
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.25,0.43473961192831767
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.3,0.5807002179569933
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.35,0.7840304828753946
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.4,1.0190919404848107
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.45,1.1993813919834238
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.5,1.3298971268808777
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.55,1.4509263050865968
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.6,1.5437611397647926
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.65,1.6287230812575348
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.7,1.8056754155703583
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.75,1.9195095068582209
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.8,2.0846316614736606
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.85,2.2360122041015322
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.9,2.4140499516770015
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.95,2.7931031771679873
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.975,3.0938828594350256
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.99,3.4060479302814195
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.1,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.15,0.053635035310675844
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.2,0.2853895034740491
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.25,0.3631515566133068
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.3,0.4430996120739319
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.35,0.5655559241498068
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.4,0.6738792988308246
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.45,0.818738702631471
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.5,0.9070801832202593
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.55,1.036704154511233
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.6,1.0983690683817102
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.65,1.2039066031107952
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.7,1.4307481228485053
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.75,1.5600426119142838
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.8,1.7662222656539779
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.85,1.9141916605882376
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.9,2.261753133911322
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.95,2.6090607809022592
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.975,2.715180755890711
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.99,2.776893273184535
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.1,0.01465433991116688
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.15,0.17866136240767175
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.2,0.30974614318477955
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.25,0.44569883338318417
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.3,0.6416765085148399
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.35,0.8418609707046836
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.4,0.9253887322546286
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.45,1.0370140903682634
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.5,1.1399171468016913
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.55,1.2384374397119615
