origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.01,0
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.025,0
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.05,0.31160443818410855
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.1,0.5601564106853387
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.15,0.8849433794087195
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.2,0.9766201474777435
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.25,1.1258214149532857
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.3,1.2725290107045013
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.35,1.3668736962554648
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.4,1.4767898934898103
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.45,1.683852279659363
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.5,1.819947629289078
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.55,1.8896190141925808
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.6,2.0926083778413545
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.65,2.439187738306507
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.7,2.515360611677816
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.75,2.6827327824439626
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.8,2.833162617660898
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.85,3.078212613619662
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.9,3.3340240274277444
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.95,3.557941134127123
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.975,4.070139639746563
2016-03-05,HHS Region 1,ili perc,1,2016-03-12,quantile,0.99,4.538850120756632
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.01,0
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.025,0
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.05,0
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.1,0.3798151656702598
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.15,0.7165825882704097
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.2,0.8962971542839158
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.25,0.9672995829512013
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.3,1.1228987234814718
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.35,1.2128811932062398
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.4,1.2718534245894157
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.45,1.3580229024248118
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.5,1.453691875837797
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.55,1.6244546791913674
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.6,1.7791319247534791
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.65,1.9286630772338684
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.7,2.0962409032095994
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.75,2.2275977342436892
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.8,2.5248934125552185
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.85,2.8235379754969783
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.9,3.1260795343794747
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.95,3.4011043639854153
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.975,3.6648396023460834
2016-03-05,HHS Region 1,ili perc,2,2016-03-19,quantile,0.99,3.844697586137861
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.01,0
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.025,0
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.05,0
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.1,0
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.15,0.34106396224495605
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.2,0.48689919365737183
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.25,0.7085231551852686
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.3,0.9005966417606257
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.35,1.1541910397399484
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.4,1.2696649269719014
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.45,1.424871603966349
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.5,1.578304301638886
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.55,1.6785432162452436
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.6,1.7377929203741322
2016-03-05,HHS Region 1,ili perc,3,2016-03-26,quantile,0.65,1.8297013265879303
