origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.01,0
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.025,0.06648823522849157
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.05,0.2765617068248584
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.1,0.6317229498300735
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.15,0.8340558904030774
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.2,1.1619380116112976
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.25,1.273425288494605
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.3,1.387778153407399
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.35,1.5922194863804404
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.4,1.733862707151365
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.45,1.778924115191672
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.5,1.9267655268745079
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.55,2.029243232262517
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.6,2.17690444361384
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.65,2.282109199015455
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.7,2.5138635368723605
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.75,2.6456595817953295
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.8,2.8339647248818753
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.85,3.039057088736921
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.9,3.2924587958260805
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.95,3.644161479165569
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.975,4.366259960982791
2017-02-04,HHS Region 1,ili perc,1,2017-02-11,quantile,0.99,5.067634614430836
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.01,0
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.025,0
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.05,0.17181439219613717
2017-02-04,HHS Region 1,ili perc,2,2017-02-18,quantile,0.1,0.42997571815961255
