origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.01,0
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.025,0
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.05,0
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.1,0.26936799444539805
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.15,0.41790529683359273
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.2,0.6222785791875843
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.25,0.8976860519555243
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.3,1.0775829196489932
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.35,1.2239641334833977
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.4,1.2968284008983
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.45,1.4413212240905273
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.5,1.4911304402147099
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.55,1.6252145270730978
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.6,1.7105898732290048
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.65,1.808057932929298
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.7,2.0005127467834956
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.75,2.2008732718064032
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.8,2.459786780625089
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.85,2.771695917857762
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.9,2.9201550920450035
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.95,3.1841918031424634
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.975,3.2852458997989924
2016-03-26,HHS Region 1,ili perc,1,2016-04-02,quantile,0.99,3.559059763447171
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.01,0
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.025,0
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.05,0.03337218263057375
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.1,0.23572268007756295
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.15,0.4809484474405574
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.2,0.5679221880337835
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.25,0.682583349596138
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.3,0.878269480248735
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.35,1.0830920324928308
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.4,1.3260230344582986
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.45,1.4996854272511064
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.5,1.6874444632620733
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.55,1.806187203530282
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.6,1.8422561707128167
2016-03-26,HHS Region 1,ili perc,2,2016-04-09,quantile,0.65,1.9185215965149198
