origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.01,2.043834000427007
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.025,2.4016537072699995
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.05,2.6329716290815153
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.1,2.9625719772693677
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.15,3.2223035846784103
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.2,3.421761087569402
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.25,3.517452839699452
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.3,3.6518218179248425
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.35,3.8010362154453277
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.4,3.8689999141051867
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.45,4.019245547351676
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.5,4.153967653312563
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.55,4.391070690318575
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.6,4.502680265623064
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.65,4.589767040947544
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.7,4.65612117695646
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.75,4.885500764783201
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.8,5.014754264104776
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.85,5.197551207272134
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.9,5.517042290502659
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.95,5.767839292418077
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.975,6.260639348728468
2019-01-19,HHS Region 1,ili perc,1,2019-01-26,quantile,0.99,6.525289048254198
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.01,3.3031327173940075
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.025,3.410966845458564
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.05,3.7149369114126665
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.1,3.9716834905999296
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.15,4.076164713986275
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.2,4.312860242629843
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.25,4.460684892433162
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.3,4.610353900539582
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.35,4.758419601782441
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.4,4.914865683711823
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.45,5.011726304455038
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.5,5.153150139397397
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.55,5.284917224898314
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.6,5.326146149296649
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.65,5.47206100490007
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.7,5.625392020538829
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.75,5.830549918803696
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.8,5.916787841010175
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.85,6.0013454200776355
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.9,6.218748587315696
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.95,6.39623139556221
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.975,6.864356710810469
2019-01-19,HHS Region 1,ili perc,2,2019-02-02,quantile,0.99,7.072904045294464
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.01,3.7590947602910028
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.025,3.8235567587843073
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.05,4.046231375179945
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.1,4.388810861843339
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.15,4.645939898390489
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.2,4.84543483937
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.25,4.957773541546767
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.3,5.186871455563787
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.35,5.266747922235838
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.4,5.404013337845129
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.45,5.558934708138844
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.5,5.620553892762525
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.55,5.755504104547875
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.6,5.865041954466395
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.65,5.967481623593806
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.7,6.1130317596890515
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.75,6.28995634110148
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.8,6.369350828608229
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.85,6.558488523642352
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.9,6.711146182969574
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.95,7.352427017265749
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.975,7.4564438303562675
2019-01-19,HHS Region 1,ili perc,3,2019-02-09,quantile,0.99,7.688780438236601
2019-01-19,HHS Region 1,ili perc,4,2019-02-16,quantile,0.01,3.6464240169377793
