origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.01,0
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.025,0
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.05,0.07636521442649147
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.1,0.3338868794266214
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.15,0.5174449947410554
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.2,0.6838501669251476
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.25,0.8046136381445779
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.3,1.086006791830305
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.35,1.2578738435689156
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.4,1.3926084252179252
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.45,1.49098687762674
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.5,1.5481889968843594
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.55,1.6327575085570754
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.6,1.7542471056592102
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.65,1.9024656374157478
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.7,1.9831687653601766
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.75,2.0772516037038367
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.8,2.1573196702763404
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.85,2.39445930439413
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.9,2.688480484367262
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.95,3.0955235542817414
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.975,3.1664551423563356
2019-11-23,HHS Region 1,ili perc,1,2019-11-30,quantile,0.99,3.3496845967540736
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.01,0
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.025,0.015952115080770005
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.05,0.21422136563891453
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.1,0.7330298638162226
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.15,0.9777883527988127
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.2,1.055628613642146
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.25,1.2263856456381426
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.3,1.2954862951579347
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.35,1.3974497916539965
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.4,1.456185553078142
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.45,1.5991127992416974
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.5,1.7401303074988168
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.55,1.8983826792304905
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.6,2.057274908290317
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.65,2.178753679506796
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.7,2.275430840562121
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.75,2.378198824994585
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.8,2.4523110381239843
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.85,2.655609688015083
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.9,2.9483243056005652
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.95,3.1689237746869923
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.975,3.5297771445864043
2019-11-23,HHS Region 1,ili perc,2,2019-12-07,quantile,0.99,3.805705173150269
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.01,0.056260533463397724
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.025,0.24931470897354016
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.05,0.3973552529325519
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.1,0.6944564159188878
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.15,0.8803880726863056
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.2,1.2288776104595125
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.25,1.3469100507661846
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.3,1.4127007656138495
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.35,1.5121389642251843
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.4,1.6446471392612976
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.45,1.6912577915846063
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.5,1.8285285436697403
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.55,1.9652776140625647
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.6,2.0889780951041157
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.65,2.2535199284764316
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.7,2.477231807649333
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.75,2.787898201666172
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.8,2.891591689111455
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.85,2.950879108917654
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.9,3.29626784030272
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.95,3.627463858878039
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.975,4.068944859022815
2019-11-23,HHS Region 1,ili perc,3,2019-12-14,quantile,0.99,4.10977817224324
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.01,0.6079419461396042
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.025,0.7222564509031366
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.05,0.9047743348900934
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.1,1.0569759493636286
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.15,1.4110339937913952
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.2,1.5688640020821936
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.25,1.8237819836227067
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.3,2.018560503928793
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.35,2.1246109078794
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.4,2.2801156401049307
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.45,2.445705927893344
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.5,2.4961245369971747
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.55,2.5457415253965996
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.6,2.729603152151338
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.65,2.813030375302235
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.7,2.964389099630889
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.75,3.3355047020413284
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.8,3.454770863781227
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.85,3.702848905454954
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.9,3.9357802597548006
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.95,4.202608041698607
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.975,4.552683259212007
2019-11-23,HHS Region 1,ili perc,4,2019-12-21,quantile,0.99,4.7014528628613474
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.01,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.025,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.05,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.1,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.15,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.2,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.25,0
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.3,0.0029979404320645254
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.35,0.12280235919907083
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.4,0.35978503078143953
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.45,0.46742722280572924
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.5,0.7865467348714101
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.55,1.1275543309122873
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.6,1.33401370065277
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.65,1.4421216318794194
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.7,1.6693844824754556
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.75,1.8399382721066426
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.8,1.955192933085812
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.85,2.298513756842171
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.9,2.682465993770645
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.95,3.0733345156424114
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.975,3.355124597460801
2019-11-23,HHS Region 10,ili perc,1,2019-11-30,quantile,0.99,3.797927252781745
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.01,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.025,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.05,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.1,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.15,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.2,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.25,0
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.3,0.09213732470306767
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.35,0.26621920423184753
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.4,0.4959823484967886
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.45,0.6008472199177868
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.5,0.7510292696266782
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.55,0.9118222010011436
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.6,1.32699463362651
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.65,1.5431003032907638
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.7,1.6574852115172651
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.75,1.8549489174390998
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.8,2.0771584706297648
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.85,2.409372887560874
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.9,2.7988413218840003
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.95,3.3824793265333506
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.975,4.167571714832807
2019-11-23,HHS Region 10,ili perc,2,2019-12-07,quantile,0.99,4.753759324651617
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.01,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.025,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.05,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.1,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.15,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.2,0
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.25,0.19411976556069593
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.3,0.46323248467963357
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.35,0.6123123168087423
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.4,0.7542288657524965
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.45,0.8442756506843816
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.5,1.1723291879978595
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.55,1.3927896321334656
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.6,1.4630980382585497
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.65,1.59476143223102
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.7,1.7408038770035592
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.75,2.019691311274632
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.8,2.3146606164240295
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.85,2.5949100713634405
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.9,2.8347158744565464
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.95,3.220977053815311
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.975,4.207601344512501
2019-11-23,HHS Region 10,ili perc,3,2019-12-14,quantile,0.99,4.872952398968626
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.01,0
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.025,0
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.05,0
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.1,0
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.15,0.0547839195421695
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.2,0.24470837720044242
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.25,0.4810661924183738
2019-11-23,HHS Region 10,ili perc,4,2019-12-21,quantile,0.3,0.6262820785877414
