origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.01,2.9640460011002148
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.025,3.114425370606398
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.05,3.201286368246995
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.1,3.2594463985648945
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.15,3.379722674740471
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.2,3.451873428795596
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.25,3.5270483715699386
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.3,3.5936014359357173
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.35,3.6384725860396654
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.4,3.6611160339155933
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.45,3.7378574546033208
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.5,3.814143259349846
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.55,3.876163957698818
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.6,3.9332913908445035
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.65,3.9563118924114944
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.7,4.014568361604061
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.75,4.073804302046609
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.8,4.112671801915017
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.85,4.153638480719219
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.9,4.247002439665152
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.95,4.363932951130242
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.975,4.483349985647743
2018-01-20,HHS Region 1,ili perc,1,2018-01-27,quantile,0.99,4.565644409644493
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.01,2.566454590721639
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.025,2.6857054397091225
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.05,2.853500807196196
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.1,3.031414879220992
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.15,3.2193867905865092
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.2,3.3238154662235457
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.25,3.430973423787258
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.3,3.5518489947035636
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.35,3.6160356071594713
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.4,3.6621562109972245
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.45,3.7393178110511336
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.5,3.802235245384983
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.55,3.872664440224435
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.6,3.927559398609347
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.65,3.9762297705209844
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.7,4.061256156031439
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.75,4.163830990767919
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.8,4.241901308743039
2018-01-20,HHS Region 1,ili perc,2,2018-02-03,quantile,0.85,4.337267676041747
