origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.01,0.2246487735388347
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.025,0.4102446711558407
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.05,0.5438821889519992
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.1,0.6652861808303696
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.15,0.735999692645341
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.2,0.8204941503714595
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.25,0.8711054963601095
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.3,0.9047907705411351
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.35,0.9360121981011773
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.4,1.026662668220015
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.45,1.0451559471762784
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.5,1.088696888217306
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.55,1.160646449857747
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.6,1.186313463225955
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.65,1.2072536404497989
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.7,1.2571338811462616
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.75,1.315213459185213
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.8,1.400775568457566
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.85,1.4763475515600977
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.9,1.564169643730964
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.95,1.6752573904077492
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.975,1.7817748654899082
2018-10-20,HHS Region 1,ili perc,1,2018-10-27,quantile,0.99,1.9237386010882238
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.025,0.1703462909854796
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.05,0.2574921630897502
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.1,0.373750714856489
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.15,0.5067047725661842
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.2,0.5897616802780064
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.25,0.6744898957526311
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.3,0.7875561766009604
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.35,0.8590844335116586
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.4,0.8963858911532826
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.45,0.91987308187413
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.5,0.9507738167979388
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.55,1.0213742527420622
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.6,1.0906098844089454
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.65,1.1620952007288277
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.7,1.2127294879436454
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.75,1.2871611053707421
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.8,1.4164961303050954
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.85,1.5389935683601779
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.9,1.6356682482157348
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.95,1.8245423879727232
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.975,2.114730011480141
2018-10-20,HHS Region 1,ili perc,2,2018-11-03,quantile,0.99,2.304976214419787
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.01,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.025,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.05,0
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.1,0.05775359670148492
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.15,0.2016578284255726
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.2,0.3640127029062782
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.25,0.5030315279561424
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.3,0.5903221193908157
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.35,0.7496547497935513
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.4,0.8656821572635307
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.45,0.8874919571844382
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.5,0.98438772078483
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.55,1.0318053460355556
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.6,1.0678919423525026
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.65,1.1323451949534107
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.7,1.2792223260366198
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.75,1.296863452107143
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.8,1.4002865945357916
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.85,1.5486155921508291
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.9,1.6274541078189606
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.95,1.9851940316887857
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.975,2.127209327099038
2018-10-20,HHS Region 1,ili perc,3,2018-11-10,quantile,0.99,2.5829585267534476
