origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.01,0.31209213152321935
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.025,0.43555397837337617
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.05,0.5527241941674602
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.1,0.6246606444929308
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.15,0.7379072717619739
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.2,0.8256796549467958
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.25,0.8810137426571871
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.3,0.939271540585653
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.35,0.9566880125033022
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.4,1.055020495710274
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.45,1.1361721882370373
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.5,1.212096463791307
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.55,1.257374615027981
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.6,1.3154328750412771
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.65,1.359934114524564
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.7,1.442125566697687
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.75,1.5342717230662675
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.8,1.5752753816561662
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.85,1.68435125525561
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.9,1.7844453195182655
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.95,1.9598758884647518
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.975,2.017141475025106
2016-04-30,HHS Region 1,ili perc,1,2016-05-07,quantile,0.99,2.087139929211122
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.01,0.15490831791761245
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.025,0.26446740347571857
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.05,0.2889375698259914
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.1,0.4314975847123106
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.15,0.695555645605083
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.2,0.7621369320156032
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.25,0.8238070593585443
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.3,0.8843252454330581
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.35,0.9587166725517977
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.4,1.032593669753655
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.45,1.127971367275408
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.5,1.2133920313728097
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.55,1.3071605527047896
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.6,1.3391216091296032
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.65,1.38084232561739
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.7,1.4431165885204256
2016-04-30,HHS Region 1,ili perc,2,2016-05-14,quantile,0.75,1.538083753590973
