origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.01,1.2842046301720413
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.025,1.3253850093246515
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.05,1.4348913950195428
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.1,1.4866519551576427
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.15,1.5252805423074007
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.2,1.5750877982943075
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.25,1.656394000459482
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.3,1.7209931071843343
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.35,1.7526408503525368
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.4,1.8257886905440754
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.45,1.850505263346119
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.5,1.8823743285046195
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.55,1.9686242269101701
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.6,2.0073479135274113
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.65,2.0301133560319533
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.7,2.0635774568607474
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.75,2.1303161150927705
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.8,2.205925384259024
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.85,2.3221172131247245
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.9,2.448223020182688
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.95,2.531931500750992
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.975,2.5760869127817365
2016-02-27,HHS Region 1,ili perc,1,2016-03-05,quantile,0.99,2.6087335368889
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.01,0.7635105075029353
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.025,0.8373173900835057
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.05,0.852104974924773
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.1,1.0137587200133513
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.15,1.2743213643627058
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.2,1.400286848639126
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.25,1.4491076677866275
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.3,1.5074841750167174
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.35,1.596596365322461
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.4,1.6268704141130694
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.45,1.7505021977683541
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.5,1.8133715277370683
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.55,1.8973527311951317
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.6,2.0180648170267665
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.65,2.101052328703849
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.7,2.156667734563851
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.75,2.225697734977021
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.8,2.2905966228817016
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.85,2.3369646993602604
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.9,2.4482252714830404
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.95,2.7128611559302653
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.975,2.9103951577463945
2016-02-27,HHS Region 1,ili perc,2,2016-03-12,quantile,0.99,3.030325784260691
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.01,0.09642654895070825
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.025,0.30454998443359893
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.05,0.6196960480702757
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.1,0.8456118168174259
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.15,1.0497230115843001
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.2,1.2472430633185
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.25,1.3621588383247245
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.3,1.4804894197906018
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.35,1.57153344200626
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.4,1.7094796290686682
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.45,1.7710840873771456
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.5,1.8188538365828946
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.55,1.8924401956053978
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.6,1.9732750124689635
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.65,2.0731657518521835
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.7,2.1485352575024548
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.75,2.2375749083612515
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.8,2.2951795174456624
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.85,2.4734601220947714
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.9,2.6284789734681753
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.95,2.861477088302774
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.975,3.0826761930123743
2016-02-27,HHS Region 1,ili perc,3,2016-03-19,quantile,0.99,3.1373945342570417
2016-02-27,HHS Region 1,ili perc,4,2016-03-26,quantile,0.01,0
2016-02-27,HHS Region 1,ili perc,4,2016-03-26,quantile,0.025,0.16230631327325137
