origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.01,1.8413286866385312
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.025,1.8508999861647983
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.05,1.8926961627261187
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.1,2.123978323527425
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.15,2.1821902196866283
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.2,2.2612496273042146
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.25,2.3020025689703307
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.3,2.3739824421115516
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.35,2.408485444186384
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.4,2.473711802344854
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.45,2.5139308357263768
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.5,2.562560742090355
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.55,2.6028737908077577
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.6,2.6477247328736455
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.65,2.7458724876147254
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.7,2.767245155200234
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.75,2.8088924261494634
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.8,2.8634011558951995
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.85,2.9134159012235332
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.9,3.0485622320970416
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.95,3.2405094037826507
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.975,3.3073797785162364
2019-04-06,HHS Region 1,ili perc,1,2019-04-13,quantile,0.99,3.3712253612465357
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.01,1.1781797742246038
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.025,1.4018068882236228
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.05,1.5493514791992553
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.1,1.897611781277373
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.15,1.9820439067594184
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.2,2.187906746101374
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.25,2.223126742039144
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.3,2.2611562424230494
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.35,2.3980841141577334
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.4,2.517862960261307
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.45,2.576144587937695
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.5,2.606298021465987
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.55,2.6568103973335937
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.6,2.7357297421256526
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.65,2.785752806259774
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.7,2.853679206371716
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.75,2.9343105172135067
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.8,2.9633263948013404
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.85,3.076249351050639
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.9,3.2541326339082364
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.95,3.4087471029032805
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.975,3.5981343227368043
2019-04-06,HHS Region 1,ili perc,2,2019-04-20,quantile,0.99,3.9302316697582786
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.01,1.158426630502542
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.025,1.2967876871799962
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.05,1.4899303249460263
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.1,1.6753086349887127
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.15,1.8947607830850277
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.2,2.026124988496055
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.25,2.0907507677792565
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.3,2.221134043287639
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.35,2.2843157614874054
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.4,2.439556019241534
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.45,2.5341683551756002
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.5,2.6145249989556048
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.55,2.647413695454694
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.6,2.6967039171317717
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.65,2.7687206970822897
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.7,2.868708577844015
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.75,2.976159725599962
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.8,3.0354066467629077
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.85,3.219459115809515
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.9,3.311628292550147
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.95,3.4568147217133363
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.975,3.6049703591694358
2019-04-06,HHS Region 1,ili perc,3,2019-04-27,quantile,0.99,3.734463951003739
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.01,0.7093989701851404
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.025,1.2077779161856474
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.05,1.407719870574986
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.1,1.5936197110177617
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.15,1.8119246956384452
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.2,1.9148030507825418
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.25,1.9997292794910557
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.3,2.122520138038226
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.35,2.211502676291179
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.4,2.3544989492916195
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.45,2.411190721950622
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.5,2.4619585117417673
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.55,2.5675273585875016
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.6,2.707150072444974
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.65,2.785045230643028
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.7,2.873150036458026
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.75,2.949258084505754
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.8,3.1549904162435056
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.85,3.2382091154682517
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.9,3.4565547580793474
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.95,3.691481757083831
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.975,3.923404355524503
2019-04-06,HHS Region 1,ili perc,4,2019-05-04,quantile,0.99,3.964449832059457
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.01,0.6646537248064409
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.025,0.7653777637604557
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.05,0.8734233415374966
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.1,1.0089281679389928
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.15,1.0349052739337261
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.2,1.1289433513328035
2019-04-06,HHS Region 10,ili perc,1,2019-04-13,quantile,0.25,1.2385787786518534
