origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.01,2.3228604189609197
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.025,2.4743040057415993
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.05,2.713902398847032
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.1,2.764462064604459
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.15,2.828974563502849
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.2,2.861475283139831
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.25,2.9190215156103516
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.3,2.950064390552269
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.35,2.988276350209894
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.4,3.0172689907520267
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.45,3.0744736704859124
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.5,3.1694620543586707
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.55,3.2483655344529563
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.6,3.2736833031655896
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.65,3.3143535238825903
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.7,3.3687700274497123
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.75,3.4331358736413122
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.8,3.5178142344775267
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.85,3.649363412092091
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.9,3.7577920084746173
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.95,3.8456789044379636
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.975,3.9699916437632146
2017-02-11,HHS Region 1,ili perc,1,2017-02-18,quantile,0.99,4.033613026598249
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.01,2.3047076500843624
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.025,2.3209479686232557
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.05,2.40435850207205
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.1,2.5733978749337685
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.15,2.6812390696952533
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.2,2.7706767269406556
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.25,2.781629851537684
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.3,2.8414616400423442
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.35,2.9565410520901017
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.4,3.057506378251704
2017-02-11,HHS Region 1,ili perc,2,2017-02-25,quantile,0.45,3.131720676806548
