origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.01,0.5664194591007529
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.025,0.7079107208499511
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.05,0.7908398608188826
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.1,0.9393651819552012
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.15,0.982785421987602
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.2,1.0385269332951426
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.25,1.063828573664065
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.3,1.1086191513082255
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.35,1.1506142336334912
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.4,1.2030018293356965
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.45,1.2952740095079185
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.5,1.3442710862192837
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.55,1.401754811015504
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.6,1.4326023758455286
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.65,1.4867411825920918
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.7,1.5225267228948474
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.75,1.5842011918130108
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.8,1.6727012547394091
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.85,1.7153855997279104
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.9,1.8107295408056343
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.95,1.9462705991397666
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.975,2.030833670283104
2018-11-17,HHS Region 1,ili perc,1,2018-11-24,quantile,0.99,2.0325451870603795
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.01,0.1152383725615739
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.025,0.1816473770299797
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.05,0.3873205813219195
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.1,0.5575623066937087
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.15,0.7994897482248563
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.2,0.9102656135482063
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.25,0.9420593796803938
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.3,1.0177171509552079
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.35,1.07981691270053
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.4,1.1051787446499344
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.45,1.201994330529927
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.5,1.3622846898528524
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.55,1.4320391692040861
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.6,1.495433742527911
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.65,1.5552776402841673
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.7,1.6066972446485286
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.75,1.6774135050162444
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.8,1.7264453261688781
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.85,1.851964880244032
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.9,2.03806470340879
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.95,2.138829271591944
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.975,2.298419501935805
2018-11-17,HHS Region 1,ili perc,2,2018-12-01,quantile,0.99,2.3423645735811665
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.01,0
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.025,0.13449140851045632
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.05,0.2989975535326087
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.1,0.6132476831652067
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.15,0.7655270126754289
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.2,0.8401751451976457
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.25,0.9577166497679199
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.3,1.0245670210472093
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.35,1.0898101598934447
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.4,1.1350497515896951
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.45,1.2498133243427345
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.5,1.2993939932378455
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.55,1.4080685541779716
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.6,1.5206822874463761
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.65,1.5803906865818251
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.7,1.6892946405822609
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.75,1.75096671089748
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.8,1.8425341445452217
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.85,1.9945961683623747
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.9,2.234696692702805
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.95,2.413582500317715
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.975,2.4676276744357377
2018-11-17,HHS Region 1,ili perc,3,2018-12-08,quantile,0.99,2.5439805043672092
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.01,0
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.025,0
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.05,0.030997269294651523
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.1,0.3553590282962752
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.15,0.5089930101167048
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.2,0.7013081307727967
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.25,0.8060959127746093
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.3,0.8435322849617766
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.35,1.048023289750784
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.4,1.1146223146551923
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.45,1.243651000675549
2018-11-17,HHS Region 1,ili perc,4,2018-12-15,quantile,0.5,1.3140972373656488
