origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.01,2.3019168901038505
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.025,2.616281906076096
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.05,2.7500160893951295
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.1,2.9790029041263826
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.15,2.9944791532138204
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.2,3.1268194947291095
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.25,3.206085861388622
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.3,3.264287564085718
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.35,3.3106258566715443
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.4,3.373039351146627
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.45,3.4560467635019014
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.5,3.4808495699995445
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.55,3.5081903927391744
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.6,3.582829993994567
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.65,3.6350027061684242
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.7,3.721034846508073
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.75,3.7689006829285847
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.8,3.799785111471384
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.85,3.827466296984613
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.9,3.9311386151285417
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.95,4.022358542164216
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.975,4.063726936244549
2018-03-03,HHS Region 1,ili perc,1,2018-03-10,quantile,0.99,4.138752728058779
2018-03-03,HHS Region 1,ili perc,2,2018-03-17,quantile,0.01,2.2114544140885846
2018-03-03,HHS Region 1,ili perc,2,2018-03-17,quantile,0.025,2.3008101662838056
2018-03-03,HHS Region 1,ili perc,2,2018-03-17,quantile,0.05,2.6532784128625564
2018-03-03,HHS Region 1,ili perc,2,2018-03-17,quantile,0.1,2.7420222689113993
