origin_date,location,target,horizon,target_end_date,output_type,output_type_id,value
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.01,1.528221141446539
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.025,1.656618304877968
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.05,1.7863543676082172
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.1,1.8442953436703833
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.15,2.003383946215717
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.2,2.1050251495640473
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.25,2.135301579628144
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.3,2.206935521656196
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.35,2.246024721360282
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.4,2.290259748730414
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.45,2.3356436691761093
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.5,2.3602105150786077
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.55,2.4307757154918264
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.6,2.4792186202249122
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.65,2.5373533272944577
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.7,2.5668667411309283
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.75,2.648559372960751
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.8,2.678910720295035
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.85,2.73102068007349
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.9,2.8226430876241477
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.95,2.892474183740673
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.975,3.0908535050139796
2018-12-22,HHS Region 1,ili perc,1,2018-12-29,quantile,0.99,3.100926705621359
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.01,0.8705000484915204
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.025,1.3015742997778332
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.05,1.6234804803458918
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.1,1.8395307878996503
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.15,1.8758081602410628
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.2,1.9287510007992275
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.25,2.0141384671190243
2018-12-22,HHS Region 1,ili perc,2,2019-01-05,quantile,0.3,2.0662876498212817
